Game ID,Game Event ID,Player ID,Player Name,Team ID,Team Name,Period,Minutes Remaining,Seconds Remaining,Action Type,Shot Type,Shot Zone Basic,Shot Zone Area,Shot Zone Range,Shot Distance,X Location,Y Location,Shot Made Flag,Game Date,Home Team,Away Team,Season Type
0029700234,201,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,38,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971203,UTA,TOR,Regular Season
0029700234,209,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,8,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971203,UTA,TOR,Regular Season
0029700234,253,1000,Shandon Anderson,1610612762,Utah Jazz,2,2,14,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971203,UTA,TOR,Regular Season
0029700234,369,1000,Shandon Anderson,1610612762,Utah Jazz,4,11,33,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-66,-5,1,19971203,UTA,TOR,Regular Season
0029700234,371,1000,Shandon Anderson,1610612762,Utah Jazz,4,11,14,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971203,UTA,TOR,Regular Season
0029700234,376,1000,Shandon Anderson,1610612762,Utah Jazz,4,10,32,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971203,UTA,TOR,Regular Season
0029700234,413,1000,Shandon Anderson,1610612762,Utah Jazz,4,6,27,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971203,UTA,TOR,Regular Season
0029700234,485,1000,Shandon Anderson,1610612762,Utah Jazz,4,1,37,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,100,141,1,19971203,UTA,TOR,Regular Season
0029700251,81,1000,Shandon Anderson,1610612762,Utah Jazz,2,11,20,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971205,POR,UTA,Regular Season
0029700251,315,1000,Shandon Anderson,1610612762,Utah Jazz,4,11,42,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971205,POR,UTA,Regular Season
0029700266,146,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,36,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-207,0,0,19971208,UTA,IND,Regular Season
0029700266,155,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,4,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971208,UTA,IND,Regular Season
0029700266,183,1000,Shandon Anderson,1610612762,Utah Jazz,2,5,48,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971208,UTA,IND,Regular Season
0029700266,188,1000,Shandon Anderson,1610612762,Utah Jazz,2,4,44,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-76,23,0,19971208,UTA,IND,Regular Season
0029700266,190,1000,Shandon Anderson,1610612762,Utah Jazz,2,4,39,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971208,UTA,IND,Regular Season
0029700266,381,1000,Shandon Anderson,1610612762,Utah Jazz,3,0,0,Jump Shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,44,179,411,0,19971208,UTA,IND,Regular Season
0029700266,386,1000,Shandon Anderson,1610612762,Utah Jazz,4,11,46,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,55,5,0,19971208,UTA,IND,Regular Season
0029700266,409,1000,Shandon Anderson,1610612762,Utah Jazz,4,9,38,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971208,UTA,IND,Regular Season
0029700266,428,1000,Shandon Anderson,1610612762,Utah Jazz,4,7,48,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971208,UTA,IND,Regular Season
0029700266,433,1000,Shandon Anderson,1610612762,Utah Jazz,4,7,18,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971208,UTA,IND,Regular Season
0029700266,441,1000,Shandon Anderson,1610612762,Utah Jazz,4,6,37,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971208,UTA,IND,Regular Season
0029700266,460,1000,Shandon Anderson,1610612762,Utah Jazz,4,4,17,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971208,UTA,IND,Regular Season
0029700277,130,1000,Shandon Anderson,1610612762,Utah Jazz,2,10,37,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971209,SAC,UTA,Regular Season
0029700277,408,1000,Shandon Anderson,1610612762,Utah Jazz,4,10,56,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,179,190,0,19971209,SAC,UTA,Regular Season
0029700277,413,1000,Shandon Anderson,1610612762,Utah Jazz,4,10,33,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,40,1,19971209,SAC,UTA,Regular Season
0029700277,416,1000,Shandon Anderson,1610612762,Utah Jazz,4,10,2,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971209,SAC,UTA,Regular Season
0029700277,443,1000,Shandon Anderson,1610612762,Utah Jazz,4,7,41,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-61,36,1,19971209,SAC,UTA,Regular Season
0029700277,552,1000,Shandon Anderson,1610612762,Utah Jazz,4,0,47,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971209,SAC,UTA,Regular Season
0029700295,76,1000,Shandon Anderson,1610612762,Utah Jazz,2,11,48,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971212,UTA,DAL,Regular Season
0029700295,93,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,38,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,40,188,0,19971212,UTA,DAL,Regular Season
0029700295,98,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,1,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971212,UTA,DAL,Regular Season
0029700295,101,1000,Shandon Anderson,1610612762,Utah Jazz,2,7,29,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971212,UTA,DAL,Regular Season
0029700295,156,1000,Shandon Anderson,1610612762,Utah Jazz,2,0,18,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971212,UTA,DAL,Regular Season
0029700295,309,1000,Shandon Anderson,1610612762,Utah Jazz,4,6,12,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971212,UTA,DAL,Regular Season
0029700315,176,1000,Shandon Anderson,1610612762,Utah Jazz,2,7,23,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,12,1,19971215,WAS,UTA,Regular Season
0029700315,179,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,49,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,19971215,WAS,UTA,Regular Season
0029700315,216,1000,Shandon Anderson,1610612762,Utah Jazz,2,3,13,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,0,0,19971215,WAS,UTA,Regular Season
0029700315,424,1000,Shandon Anderson,1610612762,Utah Jazz,4,9,6,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-134,-16,1,19971215,WAS,UTA,Regular Season
0029700315,484,1000,Shandon Anderson,1610612762,Utah Jazz,4,2,39,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,0,1,19971215,WAS,UTA,Regular Season
0029700320,115,1000,Shandon Anderson,1610612762,Utah Jazz,2,11,46,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-1,154,0,19971216,MIA,UTA,Regular Season
0029700320,129,1000,Shandon Anderson,1610612762,Utah Jazz,2,10,12,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971216,MIA,UTA,Regular Season
0029700320,144,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,39,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971216,MIA,UTA,Regular Season
0029700320,149,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,9,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,100,10,0,19971216,MIA,UTA,Regular Season
0029700337,129,1000,Shandon Anderson,1610612762,Utah Jazz,2,9,50,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-23,85,0,19971218,ORL,UTA,Regular Season
0029700337,349,1000,Shandon Anderson,1610612762,Utah Jazz,4,10,41,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971218,ORL,UTA,Regular Season
0029700362,132,1000,Shandon Anderson,1610612762,Utah Jazz,2,9,49,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-5,0,19971221,CLE,UTA,Regular Season
0029700362,162,1000,Shandon Anderson,1610612762,Utah Jazz,2,7,23,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,136,145,1,19971221,CLE,UTA,Regular Season
0029700362,183,1000,Shandon Anderson,1610612762,Utah Jazz,2,5,23,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-12,1,19971221,CLE,UTA,Regular Season
0029700368,100,1000,Shandon Anderson,1610612762,Utah Jazz,2,11,46,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971222,ATL,UTA,Regular Season
0029700368,118,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,42,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-130,63,0,19971222,ATL,UTA,Regular Season
0029700368,155,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,1,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,21,0,19971222,ATL,UTA,Regular Season
0029700368,354,1000,Shandon Anderson,1610612762,Utah Jazz,4,11,30,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971222,ATL,UTA,Regular Season
0029700368,385,1000,Shandon Anderson,1610612762,Utah Jazz,4,8,6,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,12,0,19971222,ATL,UTA,Regular Season
0029700381,103,1000,Shandon Anderson,1610612762,Utah Jazz,2,11,17,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,111,184,1,19971225,UTA,HOU,Regular Season
0029700381,127,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,26,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-81,0,0,19971225,UTA,HOU,Regular Season
0029700381,354,1000,Shandon Anderson,1610612762,Utah Jazz,4,10,54,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-8,38,0,19971225,UTA,HOU,Regular Season
0029700381,382,1000,Shandon Anderson,1610612762,Utah Jazz,4,8,41,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971225,UTA,HOU,Regular Season
0029700398,349,1000,Shandon Anderson,1610612762,Utah Jazz,4,11,44,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971227,UTA,POR,Regular Season
0029700407,99,1000,Shandon Anderson,1610612762,Utah Jazz,2,10,54,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971228,VAN,UTA,Regular Season
0029700407,115,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,50,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-109,44,0,19971228,VAN,UTA,Regular Season
0029700407,127,1000,Shandon Anderson,1610612762,Utah Jazz,2,7,58,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,14,1,19971228,VAN,UTA,Regular Season
0029700407,139,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,22,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,33,0,19971228,VAN,UTA,Regular Season
0029700407,159,1000,Shandon Anderson,1610612762,Utah Jazz,2,3,52,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-1,1,19971228,VAN,UTA,Regular Season
0029700417,438,1000,Shandon Anderson,1610612762,Utah Jazz,4,6,35,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,169,46,0,19971230,DEN,UTA,Regular Season
0029700417,453,1000,Shandon Anderson,1610612762,Utah Jazz,4,5,2,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971230,DEN,UTA,Regular Season
0029700417,509,1000,Shandon Anderson,1610612762,Utah Jazz,4,1,39,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971230,DEN,UTA,Regular Season
0029700447,132,1000,Shandon Anderson,1610612762,Utah Jazz,2,9,38,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980103,UTA,ATL,Regular Season
0029700447,157,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,57,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,19980103,UTA,ATL,Regular Season
0029700447,178,1000,Shandon Anderson,1610612762,Utah Jazz,2,4,9,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980103,UTA,ATL,Regular Season
0029700447,341,1000,Shandon Anderson,1610612762,Utah Jazz,4,9,41,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980103,UTA,ATL,Regular Season
0029700447,350,1000,Shandon Anderson,1610612762,Utah Jazz,4,8,38,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980103,UTA,ATL,Regular Season
0029700447,403,1000,Shandon Anderson,1610612762,Utah Jazz,4,2,31,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980103,UTA,ATL,Regular Season
0029700461,131,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,58,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980106,UTA,PHI,Regular Season
0029700461,141,1000,Shandon Anderson,1610612762,Utah Jazz,2,7,22,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,106,166,0,19980106,UTA,PHI,Regular Season
0029700461,188,1000,Shandon Anderson,1610612762,Utah Jazz,2,1,50,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,143,145,0,19980106,UTA,PHI,Regular Season
0029700461,197,1000,Shandon Anderson,1610612762,Utah Jazz,2,1,19,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980106,UTA,PHI,Regular Season
0029700461,207,1000,Shandon Anderson,1610612762,Utah Jazz,2,0,29,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980106,UTA,PHI,Regular Season
0029700461,352,1000,Shandon Anderson,1610612762,Utah Jazz,4,10,11,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980106,UTA,PHI,Regular Season
0029700461,354,1000,Shandon Anderson,1610612762,Utah Jazz,4,9,39,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980106,UTA,PHI,Regular Season
0029700479,119,1000,Shandon Anderson,1610612762,Utah Jazz,2,11,20,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980108,UTA,MIL,Regular Season
0029700479,130,1000,Shandon Anderson,1610612762,Utah Jazz,2,10,0,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980108,UTA,MIL,Regular Season
0029700479,144,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,27,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980108,UTA,MIL,Regular Season
0029700479,161,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,3,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,-3,1,19980108,UTA,MIL,Regular Season
0029700479,172,1000,Shandon Anderson,1610612762,Utah Jazz,2,5,19,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980108,UTA,MIL,Regular Season
0029700479,382,1000,Shandon Anderson,1610612762,Utah Jazz,4,7,47,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980108,UTA,MIL,Regular Season
0029700479,418,1000,Shandon Anderson,1610612762,Utah Jazz,4,5,40,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980108,UTA,MIL,Regular Season
0029700479,448,1000,Shandon Anderson,1610612762,Utah Jazz,4,2,50,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980108,UTA,MIL,Regular Season
0029700495,100,1000,Shandon Anderson,1610612762,Utah Jazz,2,11,40,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980110,HOU,UTA,Regular Season
0029700495,110,1000,Shandon Anderson,1610612762,Utah Jazz,2,10,42,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-119,162,1,19980110,HOU,UTA,Regular Season
0029700495,119,1000,Shandon Anderson,1610612762,Utah Jazz,2,9,13,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980110,HOU,UTA,Regular Season
0029700495,123,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,48,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980110,HOU,UTA,Regular Season
0029700495,132,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,2,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980110,HOU,UTA,Regular Season
0029700495,142,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,12,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,128,134,0,19980110,HOU,UTA,Regular Season
0029700495,165,1000,Shandon Anderson,1610612762,Utah Jazz,2,4,36,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980110,HOU,UTA,Regular Season
0029700495,223,1000,Shandon Anderson,1610612762,Utah Jazz,2,0,2,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,35,25,1,19980110,HOU,UTA,Regular Season
0029700495,313,1000,Shandon Anderson,1610612762,Utah Jazz,3,1,57,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-10,59,0,19980110,HOU,UTA,Regular Season
0029700495,330,1000,Shandon Anderson,1610612762,Utah Jazz,3,0,4,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980110,HOU,UTA,Regular Season
0029700495,398,1000,Shandon Anderson,1610612762,Utah Jazz,4,4,17,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-113,145,0,19980110,HOU,UTA,Regular Season
0029700495,434,1000,Shandon Anderson,1610612762,Utah Jazz,4,1,2,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980110,HOU,UTA,Regular Season
0029700505,83,1000,Shandon Anderson,1610612762,Utah Jazz,1,2,51,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,130,214,1,19980112,UTA,CLE,Regular Season
0029700505,139,1000,Shandon Anderson,1610612762,Utah Jazz,2,9,51,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980112,UTA,CLE,Regular Season
0029700505,348,1000,Shandon Anderson,1610612762,Utah Jazz,4,10,45,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-8,31,0,19980112,UTA,CLE,Regular Season
0029700505,364,1000,Shandon Anderson,1610612762,Utah Jazz,4,8,59,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980112,UTA,CLE,Regular Season
0029700536,120,1000,Shandon Anderson,1610612762,Utah Jazz,2,9,58,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980116,POR,UTA,Regular Season
0029700536,133,1000,Shandon Anderson,1610612762,Utah Jazz,2,7,30,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980116,POR,UTA,Regular Season
0029700536,142,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,16,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-126,205,0,19980116,POR,UTA,Regular Season
0029700536,345,1000,Shandon Anderson,1610612762,Utah Jazz,4,10,39,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,175,121,0,19980116,POR,UTA,Regular Season
0029700536,449,1000,Shandon Anderson,1610612762,Utah Jazz,4,1,1,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-231,66,0,19980116,POR,UTA,Regular Season
0029700542,145,1000,Shandon Anderson,1610612762,Utah Jazz,2,9,54,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,10,1,19980117,UTA,ORL,Regular Season
0029700542,411,1000,Shandon Anderson,1610612762,Utah Jazz,4,6,34,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,83,1,0,19980117,UTA,ORL,Regular Season
0029700542,417,1000,Shandon Anderson,1610612762,Utah Jazz,4,5,40,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980117,UTA,ORL,Regular Season
0029700556,161,1000,Shandon Anderson,1610612762,Utah Jazz,2,7,17,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980119,UTA,DET,Regular Season
0029700556,183,1000,Shandon Anderson,1610612762,Utah Jazz,2,5,6,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,138,130,0,19980119,UTA,DET,Regular Season
0029700556,186,1000,Shandon Anderson,1610612762,Utah Jazz,2,4,43,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,10,1,19980119,UTA,DET,Regular Season
0029700556,396,1000,Shandon Anderson,1610612762,Utah Jazz,4,9,9,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,104,218,1,19980119,UTA,DET,Regular Season
0029700573,160,1000,Shandon Anderson,1610612762,Utah Jazz,2,9,17,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980121,UTA,GSW,Regular Season
0029700573,174,1000,Shandon Anderson,1610612762,Utah Jazz,2,8,1,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980121,UTA,GSW,Regular Season
0029700573,187,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,50,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980121,UTA,GSW,Regular Season
0029700573,194,1000,Shandon Anderson,1610612762,Utah Jazz,2,6,10,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,72,83,0,19980121,UTA,GSW,Regular Season
0029700573,205,1000,Shandon Anderson,1610612762,Utah Jazz,2,4,51,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980121,UTA,GSW,Regular Season
0029700573,230,1000,Shandon Anderson,1610612762,Utah Jazz,2,1,33,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980121,UTA,GSW,Regular Season
0029700573,437,1000,Shandon Anderson,1610612762,Utah Jazz,4,4,55,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980121,UTA,GSW,Regular Season
